name,pro,flag,optical_pro,original_pro
000005,0.5172600524685317,1,0.03766239028404833,0.9968577146530151
000020,0.9062945784251468,1,0.8125891568502936,1.0
000024,0.6881758123564956,1,0.3763516247129912,1.0
000038,0.5000976590597306,1,0.004924974192224395,0.9952703439272367
000041,0.5671438495538075,1,0.1342905894743894,0.9999971096332256
000042,0.560521696586779,1,0.12104353805869456,0.9999998551148634
000073,0.45592621912881637,1,0.005628462791784818,0.9062239754658479
000076,0.5227774319026298,1,0.04602803665330096,0.9995268271519587
000082,0.5853972535707239,1,0.17079469054035484,0.999999816601093
000089,0.5609836154817813,1,0.12196723096356275,1.0
000110,0.6306722682468904,1,0.26134788902580075,0.99999664746798
000111,0.5600738499838185,1,0.1201477238094949,0.9999999761581421
000117,0.5937714735344629,1,0.18754294890291487,0.9999999981660109
000124,0.7182481704265362,1,0.4364993082473877,0.9999970326056847
000127,0.29244500409932683,1,0.08163922926496217,0.5032507789336915
000134,0.5066676405587458,1,0.013335570887764773,0.9999997102297269
000143,0.5600662477980072,1,0.12013261480530389,0.9999998807907104
000149,0.7416401926804617,1,0.4832803853609234,1.0
000152,0.6563032363532583,1,0.31260647270651654,1.0
000156,0.48637448838718816,1,0.2724606769163793,0.700288299857997
000157,0.5578924183475902,1,0.12265279839532646,0.993132038299854
000165,0.9217457885801388,1,0.8434926720517524,0.9999989051085252
000176,0.7211365996549763,1,0.4422732158158543,0.9999999834940984
000179,0.9244798563740915,1,0.8489597127481829,1.0
000184,0.5648538352053274,1,0.13798272262799163,0.9917249477826632
000195,0.3444492681447182,1,0.19941699357864845,0.489481542710788
000206,0.5772955100730947,1,0.15459104398804724,0.9999999761581421
000212,0.5095285219662584,1,0.02224899370351773,0.9968080502289992
000213,0.6207427484478742,1,0.2414854968957485,1.0
000225,0.49538680061744383,1,0.08291398456556295,0.9078596166693247
000229,0.9209710200559192,1,0.8419438172472473,0.9999982228645912
000231,0.5074843936239595,1,0.014970667086715687,0.9999981201612033
000232,0.5084929999224864,1,0.016989018590982043,0.9999969812539907
000239,0.8430404329859091,1,0.6860808659718183,1.0
000249,0.8406208585188254,1,0.6812589987166575,0.9999827183209933
000270,0.6795551572945364,1,0.3591103164230619,0.9999999981660109
000278,0.4271229897375162,1,2.2771918748160703e-05,0.8542232075562843
000353,0.5105918090046129,1,0.02118361800922568,1.0
000357,0.5701089926159831,1,0.1402188105270477,0.9999991747049185
000363,0.653243882839068,1,0.30648776567813596,1.0
000366,0.588371664455043,1,0.19589024449259598,0.9808530844174899
000370,0.5249207601269816,1,0.04984211630041098,0.9999994039535522
000373,0.5206095598483199,1,0.04121913436855247,0.9999999853280874
000383,0.5084909913492163,1,0.01698198269843263,1.0
000388,0.5708138201287891,1,0.14162764025757824,1.0
000393,0.5925598880940932,1,0.18511977618818654,1.0
000402,0.5115547622240477,1,0.023109630819461394,0.999999893628634
000405,0.5834891186386957,1,0.16750113873906602,0.9994770985383253
000428,0.6362169095387858,1,0.27244002988155724,0.9999937891960144
000430,0.5000356711781156,1,0.000252788064872958,0.9998185542913584
000436,0.7472732312926973,1,0.5145610154720639,0.9799854471133306
000458,0.7420261382876263,1,0.484056135288256,0.9999961412869967
000461,0.7275641899962934,1,0.4551363670149866,0.9999920129776001
000468,0.5091215549439022,1,0.01824310988780444,1.0
000475,0.604879239884237,1,0.20975847976847395,1.0
000492,0.5124115497793157,1,0.02482349203229236,0.999999607526339
000493,0.5383123566762201,1,0.07662481605582806,0.9999998972966121
000534,0.7625573199399751,1,0.5251146398799502,1.0
000552,0.5200704810631883,1,0.040627913734300934,0.9995130483920758
000557,0.57286438902878,1,0.145752657512246,0.9999761205453139
000559,0.5993228769057843,1,0.19864575381156868,1.0
000586,0.525747807687341,1,0.051495622710638345,0.9999999926640437
000588,0.5606384194379982,1,0.12134355206240713,0.9999332868135893
000590,0.5427919082126484,1,0.0855838164252969,1.0
000596,0.5028786122477975,1,0.005757224495595093,1.0
000600,0.7118078822241515,1,0.4236169492052421,0.9999988152430608
000605,0.6835183302164114,1,0.45977202615371837,0.9072646342791044
000623,0.8422236326816694,1,0.6844472653633389,1.0
000629,0.9478454043132842,1,0.8956908086265685,1.0
000637,0.3579297582806807,1,0.025393171961247844,0.6904663446001136
000638,0.15889202138289218,1,0.0050922505006753905,0.31269179226510896
000667,0.5031893814182743,1,0.04643301214154011,0.9599457506950085
000675,0.5557853373274384,1,0.11157718898405339,0.9999934856708234
000684,0.5097126523894683,1,0.01942530477893662,1.0
000685,0.6710784025061534,1,0.3421568050123066,1.0
000698,0.5030516438320205,1,0.030496020871156874,0.9756072667928842
000714,0.6774078476098967,1,0.354815814429083,0.9999998807907104
000715,0.6642991173512919,1,0.34426778871605607,0.9843304459865276
000742,0.519605585306568,1,0.039334749381646134,0.9998764212314899
000744,0.7064280813908936,1,0.4128573438707483,0.9999988189110389
000746,0.8506770012136118,1,0.701355664021321,0.9999983384059026
000752,0.6208895702019767,1,0.24180678778918369,0.9999723526147696
000753,0.5535049946705886,1,0.107009989341177,1.0
000758,0.6742047084437328,1,0.348414744625714,0.9999946722617516
000786,0.5791114586371904,1,0.15847757124172468,0.9997453460326562
000791,0.7691897118185338,1,0.5383794254710565,0.9999999981660109
000793,0.5098112399717925,1,0.019622892591125724,0.9999995873524592
000794,0.5444238152615158,1,0.08884764519494434,0.9999999853280874
000820,0.6120934848476416,1,0.2241869715292723,0.9999999981660109
000828,0.5466128351633773,1,0.09322567032675466,1.0
000829,0.5346796695010895,1,0.06935933900217892,1.0
000840,0.6052837059725305,1,0.21056744495686425,0.9999999669881967
000870,0.5257815370265821,1,0.05159118818861313,0.9999718858645512
000871,0.5526642994751971,1,0.10532868514788057,0.9999999138025137
000873,0.5005698499164681,1,0.0011398685599306514,0.9999998312730055
000876,0.5111337169765289,1,0.023201272760677218,0.9990661611923805
000884,0.5177841269456026,1,0.03556825389120522,1.0
000886,0.6345806606729032,1,0.2692796539885818,0.9998816673572247
000888,0.554005822829438,1,0.10801765380706949,0.9999939918518066
000894,0.7282034123657449,1,0.456407039308211,0.9999997854232788
